Time (s),X (rad/s),Y (rad/s),Z (rad/s)
7.485626057E0,-6.565928459E-2,3.147945642E0,3.675837815E-1
7.505479182E0,4.049163777E-3,2.735541821E0,3.357315361E-1
7.525332307E0,2.334377915E-1,1.708520293E0,2.769663036E-1
7.545183869E0,2.599842548E-1,1.372177839E0,2.190562785E-1
7.565036994E0,2.169444263E-1,1.315576792E0,1.860520989E-1
7.584888557E0,1.888271719E-1,1.208518386E0,1.597150862E-1
7.604741682E0,1.626123190E-1,1.102716446E0,1.409178823E-1
7.624594807E0,1.421221644E-1,9.639278650E-1,1.142143458E-1
7.644447932E0,1.192583442E-1,7.627786994E-1,6.028367206E-2
7.664299494E0,7.773696631E-2,4.145680666E-1,-5.885250121E-2
7.684152619E0,6.218608096E-2,6.728244573E-2,-1.271297783E-1
7.704004182E0,1.135685742E-1,-4.395611584E-1,-1.406735331E-1
